latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-14.1657,130.63385,305.6,0.63,0.72,1/8/19,1541,N,VIIRS,n,1,290.7,3,0
-14.14962,130.00011,299.8,0.7,0.75,1/8/19,1541,N,VIIRS,n,1,288.5,3,0
-14.16437,130.62767,309.5,0.64,0.72,1/8/19,1541,N,VIIRS,n,1,290.3,3,0
-15.4,130.75668,319.9,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,292.2,3,0
-15.49606,130.67528,321,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,292.1,3,0
-15.49486,130.66994,318.2,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,291.5,3,0
-15.50941,130.59663,316.5,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.5,3,0
-15.50997,130.60217,317.3,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.7,3,0
-15.18862,129.9362,314,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,291.2,3,0
-15.39466,130.76476,308.8,0.6,0.7,1/8/19,1722,N,VIIRS,n,1,291.7,3,0
-14.17637,130.6403,321.6,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,289.9,3,0
-14.1773,130.63947,315.4,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,289.7,3,0
-42.33496,147.2541,325.3,0.39,0.36,2/8/19,406,N,VIIRS,n,1,284.9,3,0
-25.83477,148.56012,326.3,0.4,0.44,2/8/19,410,N,VIIRS,n,1,294.1,3,2
-27.54769,148.82321,331.4,0.38,0.43,2/8/19,410,N,VIIRS,n,1,300.4,3,0
-15.3929,142.20863,336,0.41,0.37,2/8/19,413,N,VIIRS,l,1,307.8,3,0
-12.19313,135.50949,334.5,0.5,0.41,2/8/19,414,N,VIIRS,l,1,305.3,3,0
-13.25178,142.53299,337.6,0.44,0.39,2/8/19,414,N,VIIRS,n,1,298.5,3,0
-15.11132,130.56355,335.9,0.38,0.59,2/8/19,414,N,VIIRS,n,1,304.5,3,0
-14.22703,130.6935,333.1,0.36,0.57,2/8/19,414,N,VIIRS,l,1,304.2,3,0
-15.07962,131.07552,335.3,0.35,0.57,2/8/19,414,N,VIIRS,l,1,306.3,3,0
-15.15093,131.14841,340.4,0.35,0.56,2/8/19,414,N,VIIRS,n,1,307.6,3,0
-15.14084,131.18987,335.4,0.34,0.56,2/8/19,414,N,VIIRS,n,1,302.2,3,0
-15.222,131.31194,333.5,0.34,0.56,2/8/19,414,N,VIIRS,l,1,307.1,3,0
-12.99093,134.17255,331.6,0.41,0.45,2/8/19,414,N,VIIRS,l,1,304.3,3,0
-14.02922,131.52339,335.7,0.63,0.54,2/8/19,414,N,VIIRS,n,1,304.3,3,0
-12.62282,134.07841,342,0.41,0.45,2/8/19,414,N,VIIRS,n,1,304.7,3,0
-13.25891,141.99658,334.4,0.42,0.38,2/8/19,414,N,VIIRS,n,1,298.6,3,0
-13.5851,142.63828,340.4,0.44,0.39,2/8/19,414,N,VIIRS,n,1,299.4,3,0
-16.07359,125.84384,330.5,0.44,0.63,2/8/19,554,N,VIIRS,l,1,302.1,3,0
-16.07272,125.84805,334.6,0.44,0.63,2/8/19,554,N,VIIRS,n,1,302.5,3,0
-27.54734,148.91135,326.2,0.47,0.39,2/8/19,1525,N,VIIRS,n,1,281.5,3,0
-13.20652,131.91138,353.4,0.32,0.55,2/8/19,1702,N,VIIRS,n,1,289.8,3,0
-13.20614,131.90839,307.4,0.32,0.55,2/8/19,1702,N,VIIRS,n,1,284.3,3,0
-13.21161,131.91083,300.3,0.32,0.55,2/8/19,1702,N,VIIRS,n,1,281.8,3,0
-15.13415,131.35342,299.3,0.63,0.54,2/8/19,1703,N,VIIRS,n,1,266.7,3,0
-15.1613,131.32545,312.2,0.62,0.54,2/8/19,1703,N,VIIRS,n,1,272.2,3,0
-33.77158,148.4593,334.9,0.5,0.49,1/8/19,427,N,VIIRS,n,1,289.3,2.9,0
-33.96225,142.63521,335.1,0.41,0.37,1/8/19,427,N,VIIRS,n,1,294.3,2.9,0
-29.89272,150.08894,343.7,0.38,0.58,1/8/19,428,N,VIIRS,n,1,295.5,2.9,0
-29.89181,150.09271,336.6,0.38,0.58,1/8/19,428,N,VIIRS,n,1,295.2,2.9,0
-29.8874,150.08727,329.8,0.38,0.58,1/8/19,428,N,VIIRS,n,1,294.8,2.9,0
-27.08952,146.10051,339.1,0.51,0.49,1/8/19,429,N,VIIRS,n,1,293.3,2.9,0
-20.5976,146.41519,337.2,0.36,0.57,1/8/19,430,N,VIIRS,n,1,298.4,2.9,0
-16.15051,136.71951,342.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,312.2,2.9,0
-15.62105,142.11754,337.3,0.47,0.48,1/8/19,432,N,VIIRS,n,1,297.5,2.9,0
-14.95633,144.93459,329.5,0.37,0.58,1/8/19,432,N,VIIRS,n,1,289.7,2.9,0
-14.95568,144.93788,333.3,0.37,0.58,1/8/19,432,N,VIIRS,n,1,291.5,2.9,0
-12.41673,136.57974,333.4,0.41,0.37,1/8/19,433,N,VIIRS,n,1,297.4,2.9,0
-15.14804,131.17549,340.7,0.52,0.41,1/8/19,433,N,VIIRS,n,1,310.7,2.9,0
-12.93838,134.16869,340,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.8,2.9,0
-12.93891,134.1651,345.3,0.39,0.36,1/8/19,433,N,VIIRS,n,1,304.7,2.9,0
-12.63499,136.4352,331.7,0.4,0.37,1/8/19,433,N,VIIRS,n,1,300.1,2.9,0
-12.63159,136.43465,332.7,0.4,0.37,1/8/19,433,N,VIIRS,n,1,297.3,2.9,0
-12.43137,133.23369,338,0.4,0.37,1/8/19,433,N,VIIRS,l,1,308.5,2.9,0
-12.42798,133.23317,338.1,0.4,0.37,1/8/19,433,N,VIIRS,n,1,307,2.9,0
-12.42851,133.22946,339.3,0.4,0.37,1/8/19,433,N,VIIRS,l,1,311.3,2.9,0
-12.80609,134.44666,339.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,289.7,2.9,0
-12.80663,134.4431,334.1,0.39,0.36,1/8/19,433,N,VIIRS,n,1,290.2,2.9,0
-12.8033,134.44258,339,0.39,0.36,1/8/19,433,N,VIIRS,n,1,286.1,2.9,0
-14.69553,126.73679,339.2,0.32,0.55,1/8/19,433,N,VIIRS,n,1,304.3,2.9,0
-14.66719,126.75849,339.1,0.32,0.55,1/8/19,433,N,VIIRS,n,1,305.2,2.9,0
-12.79469,133.88875,336.9,0.39,0.36,1/8/19,433,N,VIIRS,n,1,308.4,2.9,0
-12.79133,133.88823,338.4,0.39,0.36,1/8/19,433,N,VIIRS,n,1,305.3,2.9,0
-13.62412,130.88826,338.3,0.52,0.41,1/8/19,433,N,VIIRS,n,1,310.1,2.9,0
-12.39359,134.72112,340,0.38,0.36,1/8/19,433,N,VIIRS,n,1,303.9,2.9,0
-12.83354,135.72694,341.4,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.8,2.9,0
-12.83633,135.73108,331.5,0.39,0.36,1/8/19,433,N,VIIRS,l,1,305.8,2.9,0
-16.09363,126.0064,334.8,0.38,0.58,1/8/19,433,N,VIIRS,l,1,306.6,2.9,0
-13.62348,130.89308,336.6,0.51,0.41,1/8/19,433,N,VIIRS,n,1,309,2.9,0
-15.15846,129.91193,336.5,0.41,0.45,1/8/19,433,N,VIIRS,l,1,306.6,2.9,0
-11.23418,131.88438,346.1,0.44,0.38,1/8/19,434,N,VIIRS,n,1,301.6,2.9,0
-11.23361,131.8884,331,0.44,0.38,1/8/19,434,N,VIIRS,l,1,303.9,2.9,0
-33.30744,120.96935,331.1,0.4,0.44,1/8/19,609,N,VIIRS,n,1,292.7,2.9,0
-33.94563,116.73685,331.4,0.4,0.37,1/8/19,609,N,VIIRS,n,1,290.4,2.9,0
-30.74444,151.16534,310.5,0.53,0.67,1/8/19,1405,N,VIIRS,n,1,277.6,2.9,0
-14.65575,130.61208,319.5,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,290.5,2.9,0
-14.63315,130.60396,301.8,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,289.4,2.9,0
-14.62789,130.61154,319.6,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,291,2.9,0
-14.62654,130.60544,302.7,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,290,2.9,0
-15.40558,130.74782,305.3,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,291.4,2.9,0
-15.50586,130.6181,312.3,0.6,0.71,1/8/19,1542,N,VIIRS,n,1,291.7,2.9,0
-15.50464,130.61243,313.5,0.6,0.71,1/8/19,1542,N,VIIRS,n,1,291.1,2.9,0
-15.13826,130.43335,306.1,0.56,0.69,1/8/19,1722,N,VIIRS,n,1,289.5,2.9,0
-32.4947,116.07894,330.9,0.41,0.37,1/8/19,1727,N,VIIRS,n,1,282.1,2.9,0
-32.99551,137.58672,333.3,0.45,0.47,2/8/19,409,N,VIIRS,n,1,296.4,2.9,2
-31.71825,147.18105,330.7,0.43,0.38,2/8/19,409,N,VIIRS,n,1,299.7,2.9,0
-15.34507,142.17677,334.3,0.41,0.37,2/8/19,413,N,VIIRS,l,1,305,2.9,0
-15.16159,130.0112,332.1,0.41,0.61,2/8/19,414,N,VIIRS,l,1,306.2,2.9,0
-15.51554,130.53613,336.3,0.38,0.59,2/8/19,414,N,VIIRS,l,1,308.3,2.9,0
-15.51513,130.53984,334.1,0.38,0.59,2/8/19,414,N,VIIRS,n,1,308.4,2.9,0
-15.48764,130.39262,337.3,0.39,0.59,2/8/19,414,N,VIIRS,l,1,308,2.9,0
-15.10585,130.56303,338.4,0.38,0.59,2/8/19,414,N,VIIRS,n,1,307.2,2.9,0
-15.10545,130.56664,335.1,0.38,0.59,2/8/19,414,N,VIIRS,l,1,307.6,2.9,0
-14.6749,130.67554,345.7,0.37,0.58,2/8/19,414,N,VIIRS,n,1,306.5,2.9,0
-15.42181,130.53088,337.3,0.38,0.59,2/8/19,414,N,VIIRS,l,1,308.5,2.9,0
-15.4273,130.53152,339.7,0.38,0.59,2/8/19,414,N,VIIRS,n,1,308.5,2.9,0
-14.6799,130.67955,338.7,0.37,0.58,2/8/19,414,N,VIIRS,n,1,304,2.9,0
-14.67449,130.67909,331.4,0.37,0.58,2/8/19,414,N,VIIRS,l,1,303,2.9,0
-12.92274,134.30528,338.4,0.4,0.44,2/8/19,414,N,VIIRS,n,1,304.9,2.9,0
-12.75245,134.53471,345,0.39,0.44,2/8/19,414,N,VIIRS,n,1,306.7,2.9,0
-12.74841,134.53413,335.9,0.39,0.44,2/8/19,414,N,VIIRS,l,1,306.3,2.9,0
-13.26798,131.93867,338.3,0.58,0.52,2/8/19,414,N,VIIRS,n,1,307.8,2.9,0
-12.90844,134.5383,342.7,0.39,0.44,2/8/19,414,N,VIIRS,n,1,305.2,2.9,0
-12.6147,133.68335,335.2,0.44,0.46,2/8/19,414,N,VIIRS,l,1,306.3,2.9,0
-13.03193,132.95422,331.7,0.49,0.49,2/8/19,414,N,VIIRS,l,1,304.9,2.9,0
-10.71225,142.17677,333.1,0.45,0.39,2/8/19,415,N,VIIRS,n,1,298,2.9,0
-12.48195,131.5,338,0.6,0.53,2/8/19,415,N,VIIRS,n,1,306.3,2.9,0
-12.2402,133.17549,334.3,0.46,0.47,2/8/19,415,N,VIIRS,n,1,308.1,2.9,0
-24.84057,128.83688,337.5,0.45,0.63,2/8/19,552,N,VIIRS,n,1,301,2.9,0
-16.07122,125.93925,335.6,0.45,0.63,2/8/19,554,N,VIIRS,n,1,299.4,2.9,0
-16.06985,125.97436,330.3,0.45,0.63,2/8/19,554,N,VIIRS,l,1,302.3,2.9,0
-16.07612,125.94476,333.4,0.45,0.63,2/8/19,554,N,VIIRS,n,1,300,2.9,0
-16.05481,125.90578,330.1,0.45,0.63,2/8/19,554,N,VIIRS,n,1,299.9,2.9,0
-16.05367,125.90791,334,0.45,0.63,2/8/19,554,N,VIIRS,n,1,299.4,2.9,0
-16.0585,125.91362,330.7,0.45,0.63,2/8/19,554,N,VIIRS,l,1,300.8,2.9,0
-26.23306,149.13475,328.2,0.46,0.39,2/8/19,1525,N,VIIRS,n,1,281.4,2.9,0
-12.69474,134.04106,299.1,0.44,0.62,2/8/19,1702,N,VIIRS,n,1,286.2,2.9,0
-29.07214,148.51381,337.3,0.32,0.54,1/8/19,428,N,VIIRS,n,1,296.5,2.8,0
-14.82213,144.61804,328.8,0.36,0.57,1/8/19,432,N,VIIRS,n,1,292.9,2.8,0
-14.95932,144.90157,327.2,0.37,0.58,1/8/19,432,N,VIIRS,n,1,292.6,2.8,0
-14.95236,144.93591,336.1,0.37,0.58,1/8/19,432,N,VIIRS,n,1,291.7,2.8,0
-14.22447,130.68216,334.1,0.54,0.42,1/8/19,433,N,VIIRS,n,1,305.6,2.8,0
-14.22057,130.68166,333.5,0.54,0.42,1/8/19,433,N,VIIRS,n,1,306.1,2.8,0
-14.71277,130.68396,336.3,0.54,0.42,1/8/19,433,N,VIIRS,n,1,305.8,2.8,0
-12.98795,134.18002,334.9,0.39,0.36,1/8/19,433,N,VIIRS,l,1,306.9,2.8,0
-12.94119,134.17278,331.4,0.39,0.36,1/8/19,433,N,VIIRS,l,1,303.7,2.8,0
-14.38521,133.29489,337,0.41,0.37,1/8/19,433,N,VIIRS,l,1,312,2.8,0
-14.38123,133.2982,336.3,0.41,0.37,1/8/19,433,N,VIIRS,l,1,311.3,2.8,0
-12.27138,135.47594,332.1,0.39,0.36,1/8/19,433,N,VIIRS,l,1,306.1,2.8,0
-12.27193,135.47237,337.3,0.39,0.36,1/8/19,433,N,VIIRS,l,1,307.5,2.8,0
-12.26749,135.47897,336.9,0.39,0.36,1/8/19,433,N,VIIRS,n,1,308.8,2.8,0
-12.26804,135.47539,335.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,309,2.8,0
-12.26859,135.47185,334.7,0.39,0.36,1/8/19,433,N,VIIRS,l,1,307.9,2.8,0
-12.26914,135.46826,334.3,0.39,0.36,1/8/19,433,N,VIIRS,l,1,308.3,2.8,0
-12.25802,135.4738,332.9,0.39,0.36,1/8/19,433,N,VIIRS,n,1,302.2,2.8,0
-12.86425,132.74669,338.1,0.42,0.38,1/8/19,433,N,VIIRS,n,1,307.4,2.8,0
-11.26596,131.88913,331.5,0.44,0.38,1/8/19,434,N,VIIRS,l,1,305.9,2.8,0
-11.26243,131.88861,331,0.44,0.38,1/8/19,434,N,VIIRS,l,1,305.1,2.8,0
-11.37934,130.32475,333.2,0.52,0.42,1/8/19,434,N,VIIRS,l,1,303.5,2.8,0
-32.48735,116.07382,328.6,0.4,0.37,1/8/19,609,N,VIIRS,n,1,293.6,2.8,0
-11.65948,130.4017,304.9,0.73,0.76,1/8/19,1540,N,VIIRS,n,1,284.7,2.8,0
-11.42988,130.48445,313.9,0.73,0.76,1/8/19,1540,N,VIIRS,n,1,288.8,2.8,0
-11.43689,130.48286,304.6,0.73,0.76,1/8/19,1540,N,VIIRS,n,1,288.1,2.8,0
-14.63013,130.60411,302.7,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,289.5,2.8,0
-15.49645,130.66931,324.5,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,292,2.8,0
-15.49923,130.65063,310.8,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,290.8,2.8,0
-15.49521,130.66359,309.4,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,290.6,2.8,0
-15.50048,130.65646,314.9,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,291,2.8,0
-15.50573,130.64919,330.1,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,291.9,2.8,0
-15.49754,130.65132,302.1,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,290.4,2.8,0
-15.50404,130.6499,332.9,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,292.2,2.8,0
-15.50274,130.64401,316.5,0.6,0.7,1/8/19,1542,N,VIIRS,n,1,291,2.8,0
-25.08213,148.38193,321.7,0.49,0.49,1/8/19,1543,N,VIIRS,n,1,280.4,2.8,0
-25.08265,148.38664,318.5,0.49,0.49,1/8/19,1543,N,VIIRS,n,1,281.2,2.8,0
-33.73838,141.99757,319.8,0.44,0.38,1/8/19,1546,N,VIIRS,n,1,275.2,2.8,0
-15.17938,129.90958,304.6,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,292.7,2.8,0
-15.17867,129.90314,304.1,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,291.7,2.8,0
-15.17299,129.90886,343.5,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,292.8,2.8,0
-14.87691,144.31404,327.6,0.52,0.41,2/8/19,413,N,VIIRS,n,1,294.9,2.8,0
-14.8761,144.31882,333.7,0.52,0.41,2/8/19,413,N,VIIRS,n,1,294.6,2.8,0
-13.63862,141.68869,337.7,0.41,0.37,2/8/19,414,N,VIIRS,n,1,302.8,2.8,0
-15.68954,130.47903,333.8,0.39,0.59,2/8/19,414,N,VIIRS,l,1,305.3,2.8,0
-15.23715,130.23685,333.4,0.4,0.6,2/8/19,414,N,VIIRS,l,1,304.9,2.8,0
-15.23757,130.23302,333.8,0.4,0.6,2/8/19,414,N,VIIRS,l,1,305.2,2.8,0
-13.27063,142.50668,343.8,0.44,0.38,2/8/19,414,N,VIIRS,n,1,297.9,2.8,0
-15.45419,130.73294,344.2,0.37,0.58,2/8/19,414,N,VIIRS,n,1,306.7,2.8,0
-15.44755,130.7429,333.3,0.37,0.58,2/8/19,414,N,VIIRS,l,1,305.5,2.8,0
-15.44793,130.73953,338,0.37,0.58,2/8/19,414,N,VIIRS,l,1,308.8,2.8,0
-14.31165,130.69363,332,0.36,0.57,2/8/19,414,N,VIIRS,l,1,304.4,2.8,0
-13.95958,142.37604,331.9,0.43,0.38,2/8/19,414,N,VIIRS,n,1,298.2,2.8,0
-11.72938,130.666,341.5,0.34,0.56,2/8/19,415,N,VIIRS,n,1,304.1,2.8,0
-11.7242,130.66542,331.7,0.34,0.56,2/8/19,415,N,VIIRS,l,1,303.6,2.8,0
-11.51001,130.24939,332,0.36,0.57,2/8/19,415,N,VIIRS,l,1,302.9,2.8,0
-31.24614,115.90166,337,0.43,0.38,2/8/19,551,N,VIIRS,n,1,297.1,2.8,0
-24.83894,128.83743,335.1,0.45,0.63,2/8/19,552,N,VIIRS,n,1,301.2,2.8,0
-12.12896,134.56038,340,0.47,0.64,2/8/19,1702,N,VIIRS,n,1,281.8,2.8,0
-12.12842,134.55594,296.8,0.47,0.64,2/8/19,1702,N,VIIRS,n,1,280.2,2.8,0
-30.85515,150.71532,325.9,0.39,0.59,1/8/19,427,N,VIIRS,n,1,293.5,2.7,0
-26.05538,129.41197,330.2,0.6,0.53,1/8/19,430,N,VIIRS,l,1,301.7,2.7,0
-14.83339,144.64406,330.7,0.36,0.57,1/8/19,432,N,VIIRS,n,1,295.6,2.7,0
-14.97592,144.79224,327.1,0.36,0.58,1/8/19,432,N,VIIRS,n,1,293.4,2.7,0
-16.27797,136.77101,340.5,0.39,0.36,1/8/19,432,N,VIIRS,l,1,310.8,2.7,0
-14.84128,144.33012,327.5,0.34,0.56,1/8/19,432,N,VIIRS,l,1,298.4,2.7,0
-14.84067,144.33328,329.8,0.34,0.56,1/8/19,432,N,VIIRS,n,1,297.9,2.7,0
-16.23882,136.75688,338,0.39,0.36,1/8/19,432,N,VIIRS,l,1,310.8,2.7,0
-14.77592,141.68346,333.2,0.46,0.47,1/8/19,432,N,VIIRS,l,1,303.2,2.7,0
-14.85716,144.38766,326.5,0.34,0.56,1/8/19,432,N,VIIRS,n,1,295.3,2.7,0
-14.86822,144.41339,326.9,0.34,0.56,1/8/19,432,N,VIIRS,n,1,294.6,2.7,0
-13.42321,141.77838,334.1,0.49,0.49,1/8/19,433,N,VIIRS,n,1,296.7,2.7,0
-12.06572,136.45982,332.8,0.41,0.37,1/8/19,433,N,VIIRS,n,1,300.4,2.7,0
-14.17903,130.63492,337.8,0.54,0.42,1/8/19,433,N,VIIRS,n,1,305,2.7,0
-13.82596,134.40115,334.3,0.39,0.36,1/8/19,433,N,VIIRS,l,1,305.3,2.7,0
-13.82208,134.40424,343.4,0.39,0.36,1/8/19,433,N,VIIRS,n,1,306.8,2.7,0
-13.82261,134.40063,335.2,0.39,0.36,1/8/19,433,N,VIIRS,l,1,308.1,2.7,0
-12.81463,134.38977,330.7,0.39,0.36,1/8/19,433,N,VIIRS,n,1,293.3,2.7,0
-12.44667,131.18645,340.6,0.48,0.4,1/8/19,433,N,VIIRS,n,1,307.8,2.7,0
-14.69256,126.71764,330.6,0.32,0.55,1/8/19,433,N,VIIRS,n,1,301.2,2.7,0
-14.68746,126.71703,330.3,0.32,0.55,1/8/19,433,N,VIIRS,n,1,302.3,2.7,0
-12.57942,134.06734,336.8,0.39,0.36,1/8/19,433,N,VIIRS,n,1,301.2,2.7,0
-12.57995,134.06377,330.7,0.39,0.36,1/8/19,433,N,VIIRS,n,1,297.6,2.7,0
-12.72625,133.87756,341.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,307,2.7,0
-12.71914,133.90228,332.3,0.39,0.36,1/8/19,433,N,VIIRS,n,1,301.8,2.7,0
-12.71525,133.90538,341,0.39,0.36,1/8/19,433,N,VIIRS,n,1,301.7,2.7,0
-12.71579,133.90178,335.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.2,2.7,0
-11.52193,132.7382,334.1,0.41,0.37,1/8/19,434,N,VIIRS,l,1,307.5,2.7,3
-31.52143,115.77911,339,0.4,0.37,1/8/19,609,N,VIIRS,n,1,295.2,2.7,0
-31.52212,115.77492,325.5,0.4,0.37,1/8/19,609,N,VIIRS,n,1,295.4,2.7,0
-14.02253,130.42924,316.4,0.66,0.73,1/8/19,1541,N,VIIRS,n,1,291.6,2.7,0
-14.02928,130.42772,316.2,0.66,0.73,1/8/19,1541,N,VIIRS,n,1,291.8,2.7,0
-14.03067,130.43401,303.3,0.66,0.73,1/8/19,1541,N,VIIRS,n,1,291.4,2.7,0
-15.0941,130.588,310.9,0.61,0.71,1/8/19,1541,N,VIIRS,n,1,292.5,2.7,0
-14.23792,130.69812,304,0.63,0.72,1/8/19,1541,N,VIIRS,n,1,290.1,2.7,0
-14.23669,130.69246,307.6,0.63,0.72,1/8/19,1541,N,VIIRS,n,1,290.5,2.7,0
-14.23132,130.69971,301.4,0.63,0.72,1/8/19,1541,N,VIIRS,n,1,289.9,2.7,0
-15.37891,142.2317,301.4,0.4,0.37,1/8/19,1541,N,VIIRS,n,1,290.5,2.7,0
-15.37951,142.23541,345.7,0.4,0.37,1/8/19,1541,N,VIIRS,n,1,292.7,2.7,0
-15.42949,130.51878,304.2,0.61,0.71,1/8/19,1542,N,VIIRS,n,1,290.2,2.7,0
-15.43076,130.52461,320.9,0.61,0.71,1/8/19,1542,N,VIIRS,n,1,291.8,2.7,0
-13.56968,131.47166,299.1,0.63,0.72,1/8/19,1721,N,VIIRS,n,1,288.7,2.7,0
-13.57641,131.47092,314.8,0.63,0.72,1/8/19,1721,N,VIIRS,n,1,288.8,2.7,0
-11.42044,130.46765,304.9,0.51,0.66,1/8/19,1721,N,VIIRS,n,1,288.2,2.7,0
-11.42101,130.47241,318.2,0.51,0.66,1/8/19,1721,N,VIIRS,n,1,289.2,2.7,0
-15.51371,130.5742,310.8,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,289.9,2.7,0
-15.50774,130.58028,311.6,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.2,2.7,0
-15.22877,130.24446,308.2,0.55,0.68,1/8/19,1722,N,VIIRS,n,1,289.8,2.7,0
-15.50574,130.62556,314.6,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.9,2.7,0
-15.50848,130.65268,310.2,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,289.5,2.7,0
-15.50195,130.65355,325.8,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,290.9,2.7,0
-15.50684,130.63641,315.2,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,290.7,2.7,0
-15.50251,130.65913,318.6,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,290.4,2.7,0
-15.50629,130.63103,316.1,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.9,2.7,0
-15.50518,130.62004,318.3,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.9,2.7,0
-15.41262,130.7449,303.2,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,290.8,2.7,0
-15.14043,131.15408,304.1,0.63,0.72,1/8/19,1722,N,VIIRS,n,1,287.7,2.7,0
-20.61075,116.75793,301.6,0.38,0.36,1/8/19,1724,N,VIIRS,n,1,289.8,2.7,3
-34.26248,149.80225,327.5,0.5,0.41,2/8/19,408,N,VIIRS,n,1,290.3,2.7,0
-26.20722,152.85156,337.5,0.35,0.56,2/8/19,410,N,VIIRS,n,1,287.7,2.7,0
-15.37085,142.28024,336.9,0.42,0.37,2/8/19,413,N,VIIRS,n,1,305,2.7,0
-15.37147,142.27638,331.5,0.42,0.37,2/8/19,413,N,VIIRS,l,1,305.5,2.7,0
-13.80849,141.97675,335.1,0.42,0.37,2/8/19,414,N,VIIRS,n,1,302.2,2.7,0
-13.32107,142.30717,333.8,0.43,0.38,2/8/19,414,N,VIIRS,n,1,296.5,2.7,0
-14.03445,130.42812,334.6,0.37,0.58,2/8/19,414,N,VIIRS,l,1,306.7,2.7,0
-13.81195,141.97731,333.3,0.42,0.37,2/8/19,414,N,VIIRS,n,1,303.6,2.7,0
-12.97721,134.51859,333,0.39,0.44,2/8/19,414,N,VIIRS,l,1,305.7,2.7,0
-12.97267,134.52171,336.2,0.39,0.44,2/8/19,414,N,VIIRS,n,1,306,2.7,0
-12.97314,134.51808,348.5,0.39,0.44,2/8/19,414,N,VIIRS,n,1,307.4,2.7,0
-12.96048,134.52005,346.1,0.39,0.44,2/8/19,414,N,VIIRS,n,1,305.7,2.7,0
-12.63693,135.82858,330.7,0.49,0.4,2/8/19,414,N,VIIRS,l,1,302.6,2.7,0
-11.52996,132.63887,334.3,0.49,0.49,2/8/19,415,N,VIIRS,l,1,304.9,2.7,0
-11.4001,130.80609,337.3,0.33,0.55,2/8/19,415,N,VIIRS,n,1,301.7,2.7,0
-31.63341,116.36261,336.6,0.42,0.38,2/8/19,550,N,VIIRS,n,1,297.1,2.7,0
-32.33055,116.00261,330.7,0.44,0.38,2/8/19,550,N,VIIRS,n,1,296.9,2.7,0
-29.03419,116.06902,339.7,0.41,0.37,2/8/19,551,N,VIIRS,n,1,301.7,2.7,0
-15.40354,142.13344,319.8,0.44,0.46,2/8/19,1522,N,VIIRS,n,1,290.4,2.7,0
-34.45843,150.88438,346.6,0.47,0.47,2/8/19,1527,N,VIIRS,n,1,286.9,2.7,2
-34.45792,150.87918,309.3,0.47,0.47,2/8/19,1527,N,VIIRS,n,1,282.4,2.7,2
-34.46287,150.88373,318.7,0.47,0.47,2/8/19,1527,N,VIIRS,n,1,281.9,2.7,2
-34.46236,150.87856,310.8,0.47,0.47,2/8/19,1527,N,VIIRS,n,1,282,2.7,2
-13.21022,131.91365,367,0.32,0.55,2/8/19,1702,N,VIIRS,h,1,287.5,2.7,0
-13.21058,131.91664,295.8,0.32,0.55,2/8/19,1702,N,VIIRS,n,1,281.6,2.7,0
-13.21568,131.91605,315.9,0.32,0.55,2/8/19,1702,N,VIIRS,n,1,282.6,2.7,0
-13.06444,132.90588,305.9,0.37,0.58,2/8/19,1702,N,VIIRS,n,1,281.9,2.7,0
-13.06488,132.90948,307.3,0.37,0.58,2/8/19,1702,N,VIIRS,n,1,281.8,2.7,0
